investor_id,age,gender,city,city_tier,risk_profile,kyc_status,annual_income_lakh,occupation,pan_verified,registration_date
INV01250,58,M,Coimbatore,B30,Conservative,Verified,62.7,Student,True,2025-04-18
INV01251,50,M,Agra,B30,Moderate,Verified,50.9,Student,True,2019-08-28
INV01252,61,F,Agra,B30,Aggressive,Verified,45.5,Salaried,True,2020-05-25
INV01253,63,M,Chennai,T30,Aggressive,Verified,14.7,Retired,True,2019-09-30
INV01254,57,M,Chennai,T30,Conservative,Verified,8.3,Business,True,2025-11-29
INV01255,49,F,Bhopal,B30,Conservative,Verified,90.2,Student,True,2018-05-29
INV01256,32,M,Vadodara,B30,Conservative,Verified,43.5,Salaried,True,2021-03-14
INV01257,34,M,Ludhiana,B30,Aggressive,Verified,46.4,Self-Employed,True,2021-01-20
INV01258,47,M,Kochi,B30,Conservative,Verified,32.2,Business,True,2020-08-09
INV01259,24,F,Ranchi,B30,Conservative,Verified,90.3,Salaried,True,2018-04-14
INV01260,55,M,Nashik,B30,Aggressive,Verified,46.0,Business,False,2022-06-29
INV01261,44,M,Ludhiana,B30,Moderate,Verified,71.5,Self-Employed,True,2021-07-20
INV01262,32,M,Agra,B30,Conservative,Verified,81.3,Self-Employed,True,2020-10-14
INV01263,49,M,Kochi,B30,Moderate,Verified,72.6,Salaried,True,2021-09-25
INV01264,37,M,Ludhiana,B30,Conservative,Verified,53.5,Self-Employed,True,2018-03-11
INV01265,35,F,Nashik,B30,Aggressive,Verified,25.2,Student,True,2018-07-26
INV01266,35,F,Pune,T30,Moderate,Pending,57.3,Business,True,2018-11-27
INV01267,54,F,Bengaluru,T30,Aggressive,Verified,5.4,Salaried,True,2024-05-09
INV01268,56,F,Ranchi,B30,Conservative,Verified,7.3,Business,True,2021-10-05
INV01269,37,F,Chennai,T30,Aggressive,Verified,9.9,Retired,True,2019-08-21
INV01270,28,M,Amritsar,B30,Conservative,Verified,68.0,Business,True,2022-01-09
INV01271,54,M,Guwahati,B30,Conservative,Pending,76.1,Salaried,True,2023-08-18
INV01272,60,M,Bhubaneswar,B30,Conservative,Verified,73.3,Self-Employed,True,2022-05-11
INV01273,54,M,Meerut,B30,Moderate,Pending,21.5,Business,True,2020-04-25
INV01274,60,M,Nagpur,B30,Aggressive,Verified,85.9,Business,True,2025-02-27
INV01275,23,F,Bhubaneswar,B30,Moderate,Verified,33.9,Retired,True,2022-07-23
INV01276,63,M,Chennai,T30,Moderate,Verified,82.4,Business,True,2023-07-07
INV01277,45,M,Vadodara,B30,Conservative,Verified,57.3,Salaried,False,2018-12-30
INV01278,56,M,Ludhiana,B30,Aggressive,Verified,36.4,Retired,True,2020-09-28
INV01279,26,M,Ahmedabad,T30,Moderate,Verified,35.3,Salaried,True,2024-06-16
INV01280,29,F,Bhopal,B30,Aggressive,Verified,12.0,Business,False,2025-01-22
INV01281,59,F,Varanasi,B30,Aggressive,Pending,60.5,Business,True,2023-04-27
INV01282,37,F,Ranchi,B30,Moderate,Verified,74.0,Salaried,True,2024-10-10
INV01283,65,M,Kolkata,T30,Aggressive,Verified,64.9,Retired,True,2021-04-23
INV01284,47,F,Hyderabad,T30,Moderate,Verified,12.1,Self-Employed,True,2021-08-01
INV01285,47,F,Rajkot,B30,Conservative,Verified,4.2,Student,True,2021-06-24
INV01286,58,M,Varanasi,B30,Conservative,Verified,20.0,Retired,True,2018-04-22
INV01287,41,M,Pune,T30,Moderate,Verified,44.9,Retired,True,2023-01-23
INV01288,39,F,Agra,B30,Aggressive,Verified,71.5,Retired,True,2018-09-19
INV01289,50,F,Amritsar,B30,Conservative,Verified,21.6,Retired,True,2022-05-24
INV01290,23,F,Agra,B30,Moderate,Verified,84.8,Business,True,2023-03-04
INV01291,61,F,Hyderabad,T30,Moderate,Verified,88.7,Student,False,2019-01-06
INV01292,26,F,Surat,T30,Aggressive,Verified,82.5,Salaried,True,2024-07-15
INV01293,23,M,Indore,B30,Aggressive,Verified,98.7,Self-Employed,False,2023-05-31
INV01294,41,F,Nagpur,B30,Moderate,Verified,28.2,Retired,True,2025-04-10
INV01295,61,F,Guwahati,B30,Moderate,Verified,36.1,Retired,True,2024-05-08
INV01296,34,F,Coimbatore,B30,Conservative,Verified,29.2,Business,True,2021-12-29
INV01297,40,F,Ahmedabad,T30,Aggressive,Pending,81.0,Retired,False,2019-11-30
INV01298,35,F,Patna,B30,Aggressive,Verified,64.4,Retired,True,2024-01-15
INV01299,56,M,Visakhapatnam,B30,Moderate,Verified,76.9,Salaried,True,2024-12-22
INV01300,56,M,Mysuru,B30,Moderate,Verified,49.0,Self-Employed,True,2020-02-19
INV01301,60,M,Mumbai,T30,Aggressive,Verified,56.8,Retired,True,2022-01-17
INV01302,47,M,Visakhapatnam,B30,Moderate,Rejected,7.6,Self-Employed,True,2025-08-06
INV01303,24,M,Chennai,T30,Moderate,Verified,49.7,Salaried,True,2025-03-26
INV01304,24,F,Nagpur,B30,Moderate,Verified,100.0,Business,True,2023-03-28
INV01305,25,M,Agra,B30,Aggressive,Verified,43.4,Salaried,True,2024-05-17
INV01306,38,F,Kochi,B30,Aggressive,Verified,47.7,Self-Employed,True,2019-04-11
INV01307,22,M,Ahmedabad,T30,Aggressive,Verified,20.1,Salaried,True,2021-12-13
INV01308,52,F,Patna,B30,Aggressive,Verified,56.4,Student,True,2024-05-15
INV01309,37,F,Kochi,B30,Moderate,Verified,62.9,Self-Employed,True,2025-07-17
INV01310,28,F,Vadodara,B30,Moderate,Rejected,83.8,Student,True,2019-04-10
INV01311,22,M,Ahmedabad,T30,Moderate,Verified,36.1,Salaried,True,2018-11-21
INV01312,22,M,Ludhiana,B30,Conservative,Verified,59.5,Student,True,2019-03-01
INV01313,44,F,Guwahati,B30,Aggressive,Verified,28.3,Business,True,2025-03-01
INV01314,60,F,Mysuru,B30,Aggressive,Verified,35.7,Salaried,True,2021-09-06
INV01315,44,F,Ludhiana,B30,Moderate,Verified,65.1,Salaried,True,2022-01-07
INV01316,58,M,Jaipur,T30,Moderate,Rejected,17.8,Salaried,True,2024-10-09
INV01317,40,F,Guwahati,B30,Moderate,Verified,7.2,Student,True,2025-01-18
INV01318,52,M,Coimbatore,B30,Aggressive,Verified,65.9,Business,False,2024-01-04
INV01319,32,F,Indore,B30,Aggressive,Verified,70.4,Salaried,False,2019-08-22
INV01320,29,M,Mumbai,T30,Moderate,Verified,56.6,Self-Employed,True,2018-11-21
INV01321,29,M,Bhubaneswar,B30,Conservative,Verified,78.9,Salaried,True,2025-12-09
INV01322,41,F,Surat,T30,Conservative,Verified,16.5,Business,True,2021-06-13
INV01323,47,F,Delhi,T30,Moderate,Verified,56.3,Self-Employed,True,2022-04-21
INV01324,57,F,Bhopal,B30,Moderate,Verified,33.1,Salaried,True,2022-12-29
INV01325,46,M,Delhi,T30,Conservative,Verified,98.6,Self-Employed,True,2022-05-31
INV01326,44,F,Ludhiana,B30,Moderate,Verified,85.7,Business,True,2022-03-01
INV01327,49,M,Ludhiana,B30,Conservative,Pending,12.7,Salaried,True,2023-03-14
INV01328,29,M,Kolkata,T30,Moderate,Verified,54.7,Student,True,2018-08-02
INV01329,62,F,Ludhiana,B30,Moderate,Verified,71.2,Retired,True,2021-11-06
INV01330,53,F,Jaipur,T30,Moderate,Pending,63.8,Retired,True,2024-03-14
INV01331,56,F,Surat,T30,Aggressive,Verified,67.6,Salaried,True,2018-01-28
INV01332,60,M,Varanasi,B30,Aggressive,Verified,12.5,Student,True,2018-02-04
INV01333,28,M,Kolkata,T30,Aggressive,Verified,85.7,Retired,True,2019-04-12
INV01334,53,M,Mumbai,T30,Conservative,Verified,6.4,Salaried,True,2025-01-05
INV01335,44,M,Vadodara,B30,Conservative,Verified,13.6,Student,True,2023-11-19
INV01336,60,M,Rajkot,B30,Conservative,Verified,45.9,Student,True,2019-10-25
INV01337,30,M,Lucknow,B30,Conservative,Pending,78.2,Student,True,2024-09-21
INV01338,52,M,Bengaluru,T30,Aggressive,Verified,15.7,Student,True,2019-05-05
INV01339,53,M,Nagpur,B30,Moderate,Verified,98.3,Retired,True,2023-02-20
INV01340,63,M,Kochi,B30,Aggressive,Verified,45.9,Student,False,2021-12-18
INV01341,65,F,Patna,B30,Aggressive,Verified,47.4,Salaried,True,2023-10-04
INV01342,59,F,Kolkata,T30,Conservative,Verified,11.0,Self-Employed,True,2020-12-28
INV01343,30,F,Varanasi,B30,Conservative,Verified,12.2,Retired,True,2023-07-28
INV01344,42,F,Coimbatore,B30,Moderate,Verified,35.5,Retired,True,2024-09-10
INV01345,26,M,Nagpur,B30,Moderate,Pending,89.6,Salaried,True,2018-06-26
INV01346,62,M,Coimbatore,B30,Moderate,Verified,67.0,Retired,True,2025-06-21
INV01347,38,F,Bengaluru,T30,Moderate,Verified,12.5,Student,True,2018-07-07
INV01348,36,F,Indore,B30,Aggressive,Verified,6.8,Salaried,True,2025-07-10
INV01349,31,F,Amritsar,B30,Moderate,Pending,32.8,Student,True,2019-06-03
INV01350,40,M,Vadodara,B30,Moderate,Verified,24.0,Business,True,2023-09-18
INV01351,41,F,Mysuru,B30,Conservative,Verified,51.0,Business,False,2025-02-08
INV01352,60,M,Meerut,B30,Conservative,Verified,28.3,Student,True,2020-08-15
INV01353,54,M,Indore,B30,Conservative,Verified,85.6,Salaried,True,2024-06-04
INV01354,35,F,Coimbatore,B30,Conservative,Pending,23.8,Student,True,2023-11-14
INV01355,34,M,Bengaluru,T30,Aggressive,Verified,29.2,Self-Employed,True,2024-09-26
INV01356,33,F,Agra,B30,Conservative,Verified,4.4,Retired,True,2019-12-30
INV01357,56,M,Coimbatore,B30,Aggressive,Verified,11.8,Self-Employed,False,2023-11-15
INV01358,33,F,Visakhapatnam,B30,Aggressive,Verified,8.9,Retired,True,2018-05-17
INV01359,40,F,Mumbai,T30,Conservative,Verified,33.5,Retired,True,2021-01-24
INV01360,42,M,Bengaluru,T30,Conservative,Verified,14.6,Salaried,True,2020-07-08
INV01361,48,F,Surat,T30,Aggressive,Verified,29.3,Business,True,2025-06-17
INV01362,36,F,Patna,B30,Aggressive,Verified,98.2,Student,True,2019-04-26
INV01363,58,M,Coimbatore,B30,Moderate,Verified,39.6,Salaried,True,2018-08-06
INV01364,34,F,Indore,B30,Moderate,Pending,84.5,Self-Employed,True,2022-05-14
INV01365,27,F,Indore,B30,Moderate,Verified,77.6,Retired,True,2022-10-04
INV01366,32,F,Ludhiana,B30,Aggressive,Pending,79.2,Student,True,2018-02-12
INV01367,36,M,Surat,T30,Moderate,Verified,29.6,Salaried,True,2021-11-26
INV01368,58,F,Agra,B30,Moderate,Verified,16.5,Salaried,True,2020-04-22
INV01369,38,F,Bhopal,B30,Conservative,Verified,95.6,Self-Employed,True,2024-10-02
INV01370,59,M,Mysuru,B30,Aggressive,Verified,20.5,Retired,True,2022-05-15
INV01371,56,F,Delhi,T30,Moderate,Verified,80.6,Retired,True,2020-08-19
INV01372,56,M,Mumbai,T30,Aggressive,Verified,58.7,Self-Employed,True,2018-03-05
INV01373,28,M,Kolkata,T30,Aggressive,Verified,64.6,Salaried,True,2021-01-08
INV01374,55,F,Guwahati,B30,Moderate,Verified,64.3,Salaried,False,2019-01-19
INV01375,46,F,Surat,T30,Aggressive,Pending,57.9,Retired,True,2025-05-27
INV01376,55,F,Amritsar,B30,Aggressive,Verified,28.8,Self-Employed,True,2019-01-20
INV01377,64,F,Nashik,B30,Aggressive,Verified,4.3,Self-Employed,True,2025-04-17
INV01378,57,F,Kolkata,T30,Moderate,Verified,50.9,Salaried,True,2022-04-09
INV01379,58,F,Bhubaneswar,B30,Aggressive,Verified,27.3,Salaried,False,2018-07-11
INV01380,29,M,Coimbatore,B30,Conservative,Verified,31.5,Student,True,2021-01-03
INV01381,59,F,Nagpur,B30,Aggressive,Verified,77.9,Retired,True,2024-07-31
INV01382,64,M,Guwahati,B30,Conservative,Verified,94.6,Retired,False,2024-04-16
INV01383,34,F,Kochi,B30,Conservative,Verified,17.9,Retired,True,2022-02-16
INV01384,43,F,Ludhiana,B30,Moderate,Pending,70.9,Self-Employed,True,2018-08-30
INV01385,28,F,Visakhapatnam,B30,Conservative,Verified,47.1,Business,True,2024-08-05
INV01386,32,F,Amritsar,B30,Aggressive,Verified,33.8,Salaried,True,2020-09-15
INV01387,35,M,Kolkata,T30,Conservative,Verified,10.9,Self-Employed,False,2022-02-16
INV01388,49,M,Patna,B30,Conservative,Verified,69.8,Student,True,2019-10-31
INV01389,53,M,Agra,B30,Moderate,Pending,78.0,Salaried,True,2024-06-11
INV01390,58,M,Patna,B30,Conservative,Verified,93.6,Self-Employed,True,2021-04-12
INV01391,64,M,Agra,B30,Conservative,Verified,37.4,Self-Employed,False,2019-09-14
INV01392,25,F,Mysuru,B30,Moderate,Verified,34.2,Self-Employed,True,2021-10-07
INV01393,49,F,Meerut,B30,Aggressive,Verified,50.2,Student,True,2024-05-03
INV01394,45,M,Rajkot,B30,Aggressive,Verified,43.0,Business,True,2021-02-22
INV01395,54,M,Patna,B30,Aggressive,Verified,40.8,Student,True,2019-03-24
INV01396,22,F,Vadodara,B30,Conservative,Verified,16.4,Self-Employed,True,2023-12-20
INV01397,23,M,Lucknow,B30,Conservative,Verified,13.5,Retired,True,2019-08-21
INV01398,59,M,Visakhapatnam,B30,Conservative,Verified,33.4,Self-Employed,True,2024-09-30
INV01399,56,M,Meerut,B30,Aggressive,Rejected,85.1,Student,True,2022-11-24
INV01400,30,F,Surat,T30,Moderate,Verified,19.8,Business,True,2021-09-12
INV01401,49,M,Vadodara,B30,Aggressive,Verified,10.7,Salaried,True,2023-02-21
INV01402,42,M,Coimbatore,B30,Aggressive,Verified,83.2,Business,True,2020-07-01
INV01403,40,F,Delhi,T30,Conservative,Pending,64.5,Retired,True,2023-11-17
INV01404,35,F,Surat,T30,Conservative,Verified,17.5,Salaried,True,2020-12-15
INV01405,43,F,Nashik,B30,Conservative,Verified,73.1,Student,True,2018-06-03
INV01406,30,F,Lucknow,B30,Conservative,Verified,47.9,Business,True,2020-11-08
INV01407,54,F,Varanasi,B30,Aggressive,Verified,34.8,Self-Employed,True,2025-06-16
INV01408,37,M,Varanasi,B30,Aggressive,Verified,86.8,Business,True,2022-10-26
INV01409,56,F,Patna,B30,Moderate,Verified,74.4,Salaried,True,2023-06-06
INV01410,40,F,Ranchi,B30,Aggressive,Verified,38.9,Salaried,True,2024-10-05
INV01411,43,F,Ranchi,B30,Moderate,Verified,58.3,Self-Employed,True,2020-07-10
INV01412,58,M,Indore,B30,Moderate,Verified,94.4,Salaried,False,2020-04-11
INV01413,29,M,Nashik,B30,Moderate,Verified,59.7,Student,True,2024-09-04
INV01414,65,M,Lucknow,B30,Aggressive,Verified,80.1,Self-Employed,True,2025-08-06
INV01415,37,F,Coimbatore,B30,Moderate,Verified,50.0,Salaried,True,2022-01-07
INV01416,32,F,Mumbai,T30,Aggressive,Verified,18.2,Student,True,2019-11-13
INV01417,43,M,Mumbai,T30,Moderate,Verified,77.1,Business,True,2019-10-22
INV01418,46,F,Bengaluru,T30,Moderate,Verified,72.2,Student,True,2023-01-25
INV01419,65,F,Bhubaneswar,B30,Conservative,Verified,9.0,Self-Employed,True,2025-03-15
INV01420,61,F,Chennai,T30,Moderate,Verified,70.7,Student,False,2019-12-04
INV01421,43,F,Pune,T30,Moderate,Verified,7.7,Student,True,2023-03-11
INV01422,45,M,Delhi,T30,Conservative,Verified,77.7,Business,True,2025-06-08
INV01423,56,M,Kochi,B30,Conservative,Verified,77.8,Retired,False,2019-09-27
INV01424,22,F,Pune,T30,Conservative,Verified,72.6,Salaried,True,2022-09-08
INV01425,49,M,Pune,T30,Aggressive,Pending,32.0,Student,True,2020-07-24
INV01426,62,F,Jaipur,T30,Aggressive,Verified,10.1,Business,True,2024-04-08
INV01427,55,M,Chennai,T30,Aggressive,Verified,64.8,Retired,False,2022-04-08
INV01428,23,F,Pune,T30,Aggressive,Verified,84.8,Retired,False,2021-09-01
INV01429,53,F,Bhopal,B30,Moderate,Verified,88.1,Retired,True,2020-10-13
INV01430,64,M,Meerut,B30,Aggressive,Verified,52.1,Self-Employed,True,2019-06-08
INV01431,56,F,Coimbatore,B30,Aggressive,Verified,22.8,Salaried,True,2020-11-03
INV01432,39,F,Amritsar,B30,Moderate,Verified,52.5,Self-Employed,True,2019-11-01
INV01433,37,F,Bhubaneswar,B30,Aggressive,Verified,51.3,Salaried,True,2023-08-05
INV01434,30,F,Nagpur,B30,Conservative,Verified,42.9,Retired,True,2025-05-11
INV01435,34,M,Nashik,B30,Aggressive,Rejected,26.4,Student,True,2025-08-10
INV01436,57,M,Visakhapatnam,B30,Conservative,Verified,94.5,Retired,False,2020-05-06
INV01437,39,M,Rajkot,B30,Conservative,Verified,20.9,Self-Employed,True,2025-09-08
INV01438,59,M,Pune,T30,Aggressive,Verified,87.5,Salaried,True,2021-09-27
INV01439,52,F,Kochi,B30,Aggressive,Verified,62.9,Self-Employed,True,2023-10-30
INV01440,36,M,Coimbatore,B30,Conservative,Verified,30.2,Retired,True,2018-06-28
INV01441,52,F,Amritsar,B30,Conservative,Verified,57.8,Self-Employed,True,2018-06-29
INV01442,36,M,Chennai,T30,Aggressive,Verified,74.8,Business,False,2018-07-05
INV01443,29,F,Ludhiana,B30,Conservative,Verified,87.7,Salaried,True,2022-03-07
INV01444,48,M,Ranchi,B30,Conservative,Verified,49.7,Business,True,2025-01-27
INV01445,30,F,Lucknow,B30,Moderate,Verified,70.1,Salaried,True,2018-12-01
INV01446,38,M,Delhi,T30,Aggressive,Verified,27.9,Student,True,2018-11-08
INV01447,36,M,Meerut,B30,Aggressive,Verified,25.4,Retired,False,2021-05-07
INV01448,44,F,Ranchi,B30,Moderate,Verified,72.9,Retired,True,2018-03-19
INV01449,39,M,Jaipur,T30,Conservative,Verified,38.8,Salaried,True,2024-01-08
INV01450,53,F,Bhubaneswar,B30,Conservative,Verified,91.9,Business,True,2022-05-24
INV01451,39,F,Kolkata,T30,Conservative,Verified,67.5,Self-Employed,True,2018-10-16
INV01452,26,M,Ranchi,B30,Aggressive,Verified,33.4,Retired,True,2020-04-12
INV01453,41,M,Agra,B30,Aggressive,Pending,94.8,Salaried,True,2022-12-31
INV01454,39,F,Hyderabad,T30,Conservative,Verified,25.2,Business,True,2023-01-03
INV01455,57,F,Vadodara,B30,Conservative,Verified,57.7,Business,True,2022-04-24
INV01456,58,F,Jaipur,T30,Conservative,Verified,83.2,Student,True,2024-01-15
INV01457,27,F,Varanasi,B30,Moderate,Verified,40.6,Business,True,2019-11-10
INV01458,40,M,Kolkata,T30,Moderate,Verified,46.5,Student,True,2022-04-17
INV01459,63,M,Bhubaneswar,B30,Conservative,Verified,40.4,Retired,True,2019-08-16
INV01460,56,M,Chennai,T30,Conservative,Verified,43.2,Retired,True,2022-12-29
INV01461,55,F,Lucknow,B30,Conservative,Verified,15.9,Student,True,2023-09-18
INV01462,25,F,Pune,T30,Conservative,Verified,61.1,Salaried,True,2023-07-04
INV01463,50,M,Lucknow,B30,Conservative,Pending,25.9,Salaried,True,2024-07-30
INV01464,24,M,Hyderabad,T30,Aggressive,Verified,91.3,Self-Employed,True,2022-02-06
INV01465,37,F,Visakhapatnam,B30,Moderate,Verified,86.7,Salaried,True,2025-05-05
INV01466,58,F,Bengaluru,T30,Conservative,Verified,76.5,Business,True,2019-05-06
INV01467,59,M,Kochi,B30,Conservative,Verified,76.3,Business,True,2023-08-01
INV01468,60,F,Indore,B30,Conservative,Verified,63.3,Self-Employed,True,2022-02-06
INV01469,37,M,Indore,B30,Moderate,Rejected,24.5,Retired,True,2023-06-24
INV01470,22,M,Mysuru,B30,Moderate,Verified,74.5,Business,True,2018-04-06
INV01471,27,M,Nagpur,B30,Conservative,Verified,52.4,Salaried,True,2019-11-08
INV01472,32,M,Kolkata,T30,Conservative,Verified,16.4,Self-Employed,True,2023-06-07
INV01473,46,M,Rajkot,B30,Aggressive,Verified,75.0,Business,True,2019-08-07
INV01474,26,F,Nashik,B30,Moderate,Verified,45.1,Student,True,2022-02-24
INV01475,23,F,Chennai,T30,Moderate,Pending,30.8,Self-Employed,True,2022-09-08
INV01476,39,F,Bhubaneswar,B30,Conservative,Rejected,23.2,Salaried,False,2020-07-23
INV01477,58,M,Chennai,T30,Aggressive,Verified,89.7,Retired,True,2021-03-04
INV01478,52,M,Bengaluru,T30,Moderate,Verified,13.1,Business,True,2020-04-25
INV01479,48,M,Ahmedabad,T30,Conservative,Verified,44.0,Self-Employed,True,2023-01-25
INV01480,41,F,Amritsar,B30,Conservative,Verified,75.3,Business,True,2022-09-07
INV01481,27,F,Hyderabad,T30,Conservative,Verified,9.7,Business,True,2023-07-13
INV01482,35,F,Kolkata,T30,Conservative,Verified,23.4,Student,True,2021-05-01
INV01483,64,M,Vadodara,B30,Aggressive,Verified,48.5,Salaried,True,2018-03-04
INV01484,50,F,Vadodara,B30,Conservative,Verified,17.2,Self-Employed,True,2023-02-25
INV01485,35,M,Mumbai,T30,Moderate,Verified,54.0,Business,True,2024-03-24
INV01486,42,M,Varanasi,B30,Conservative,Pending,24.7,Retired,True,2025-08-08
INV01487,48,M,Indore,B30,Aggressive,Verified,80.7,Retired,True,2019-08-10
INV01488,41,M,Rajkot,B30,Aggressive,Verified,53.0,Business,True,2020-04-01
INV01489,44,F,Varanasi,B30,Conservative,Verified,57.6,Salaried,True,2025-04-21
INV01490,28,M,Hyderabad,T30,Aggressive,Verified,9.0,Business,True,2021-08-10
INV01491,56,M,Patna,B30,Conservative,Verified,83.1,Retired,True,2019-10-23
INV01492,47,F,Kochi,B30,Aggressive,Verified,57.3,Retired,True,2023-07-08
INV01493,48,F,Kochi,B30,Moderate,Verified,28.5,Retired,True,2019-05-19
INV01494,54,F,Visakhapatnam,B30,Conservative,Verified,13.1,Salaried,True,2018-06-10
INV01495,25,M,Lucknow,B30,Aggressive,Verified,10.6,Self-Employed,True,2019-07-09
INV01496,51,F,Surat,T30,Conservative,Verified,7.8,Business,True,2022-01-06
INV01497,50,M,Ahmedabad,T30,Aggressive,Verified,39.1,Self-Employed,True,2019-09-23
INV01498,53,F,Delhi,T30,Aggressive,Verified,69.1,Salaried,True,2022-10-13
INV01499,27,F,Hyderabad,T30,Moderate,Verified,41.6,Student,False,2020-07-18
INV01500,58,M,Lucknow,B30,Moderate,Verified,14.1,Business,False,2023-05-11
INV01501,62,M,Vadodara,B30,Conservative,Verified,65.2,Retired,True,2024-08-18
INV01502,39,F,Ahmedabad,T30,Aggressive,Verified,69.5,Salaried,True,2024-07-03
INV01503,24,M,Nagpur,B30,Conservative,Verified,49.5,Retired,False,2025-03-19
INV01504,48,F,Coimbatore,B30,Moderate,Verified,92.2,Retired,False,2021-12-07
INV01505,22,M,Hyderabad,T30,Conservative,Rejected,49.5,Retired,True,2018-12-09
INV01506,53,M,Pune,T30,Conservative,Verified,34.2,Student,True,2018-04-15
INV01507,22,M,Patna,B30,Conservative,Verified,68.3,Salaried,True,2022-09-09
INV01508,23,F,Mumbai,T30,Conservative,Verified,41.8,Business,True,2023-02-03
INV01509,47,F,Vadodara,B30,Conservative,Verified,32.5,Self-Employed,True,2024-03-31
INV01510,22,M,Agra,B30,Aggressive,Verified,98.5,Retired,True,2020-08-04
INV01511,58,M,Amritsar,B30,Conservative,Verified,89.2,Self-Employed,True,2022-10-03
INV01512,22,M,Lucknow,B30,Aggressive,Rejected,17.7,Self-Employed,True,2025-09-02
INV01513,27,F,Meerut,B30,Aggressive,Verified,90.1,Self-Employed,True,2025-04-29
INV01514,31,M,Ranchi,B30,Conservative,Verified,71.1,Salaried,True,2025-02-15
INV01515,51,F,Pune,T30,Aggressive,Verified,50.8,Retired,True,2025-06-01
INV01516,46,M,Delhi,T30,Aggressive,Verified,91.9,Retired,True,2022-02-18
INV01517,41,M,Patna,B30,Aggressive,Verified,79.2,Self-Employed,True,2023-05-22
INV01518,46,M,Jaipur,T30,Conservative,Verified,75.7,Business,True,2021-09-04
INV01519,60,F,Ludhiana,B30,Aggressive,Verified,24.2,Retired,False,2021-03-10
INV01520,29,M,Bhopal,B30,Aggressive,Verified,76.7,Self-Employed,True,2021-08-25
INV01521,27,M,Nagpur,B30,Aggressive,Pending,62.9,Self-Employed,False,2020-05-20
INV01522,27,F,Patna,B30,Aggressive,Verified,33.6,Retired,True,2021-05-18
INV01523,31,F,Coimbatore,B30,Conservative,Rejected,6.5,Retired,True,2024-07-24
INV01524,62,F,Pune,T30,Aggressive,Verified,77.2,Student,True,2022-08-14
INV01525,35,F,Varanasi,B30,Conservative,Verified,62.5,Business,True,2024-12-02
INV01526,23,F,Bhopal,B30,Moderate,Verified,31.4,Salaried,True,2018-02-11
INV01527,60,F,Mysuru,B30,Moderate,Verified,56.1,Business,True,2020-01-31
INV01528,39,F,Bhubaneswar,B30,Moderate,Verified,14.6,Business,True,2018-02-22
INV01529,25,M,Bhubaneswar,B30,Conservative,Verified,69.1,Retired,True,2024-02-21
INV01530,63,M,Jaipur,T30,Conservative,Verified,56.5,Student,True,2018-08-31
INV01531,27,M,Kochi,B30,Conservative,Verified,92.8,Retired,True,2025-02-11
INV01532,50,F,Coimbatore,B30,Conservative,Verified,75.0,Business,True,2022-01-22
INV01533,47,M,Nashik,B30,Conservative,Verified,4.6,Self-Employed,True,2024-07-23
INV01534,26,F,Coimbatore,B30,Moderate,Verified,22.8,Self-Employed,True,2023-07-11
INV01535,30,F,Nashik,B30,Conservative,Verified,34.2,Student,True,2018-10-08
INV01536,62,M,Varanasi,B30,Moderate,Verified,59.5,Student,False,2021-02-19
INV01537,36,F,Ludhiana,B30,Moderate,Verified,67.9,Self-Employed,True,2019-12-21
INV01538,27,M,Surat,T30,Aggressive,Verified,68.9,Retired,True,2025-11-20
INV01539,57,M,Amritsar,B30,Aggressive,Verified,43.8,Salaried,True,2024-06-26
INV01540,57,M,Chennai,T30,Aggressive,Verified,39.6,Salaried,True,2018-10-02
INV01541,62,M,Bengaluru,T30,Aggressive,Rejected,67.7,Student,True,2024-02-14
INV01542,58,M,Varanasi,B30,Moderate,Verified,64.8,Salaried,True,2018-12-24
INV01543,47,M,Nashik,B30,Conservative,Verified,80.1,Self-Employed,True,2022-02-13
INV01544,33,M,Agra,B30,Conservative,Verified,58.5,Retired,True,2024-05-03
INV01545,23,M,Bhopal,B30,Conservative,Verified,62.8,Retired,True,2022-09-14
INV01546,55,M,Ahmedabad,T30,Moderate,Verified,70.2,Business,True,2022-12-04
INV01547,33,M,Bengaluru,T30,Conservative,Verified,73.4,Self-Employed,True,2024-08-09
INV01548,62,F,Ludhiana,B30,Conservative,Verified,72.1,Salaried,True,2018-01-11
INV01549,23,F,Hyderabad,T30,Aggressive,Verified,28.2,Student,False,2024-12-11
INV01550,53,F,Mumbai,T30,Moderate,Verified,67.4,Student,True,2022-07-11
INV01551,38,F,Ahmedabad,T30,Moderate,Verified,17.1,Student,True,2020-10-21
INV01552,41,M,Nashik,B30,Conservative,Rejected,3.7,Salaried,True,2023-07-22
INV01553,36,F,Bhopal,B30,Moderate,Verified,45.1,Retired,True,2021-03-28
INV01554,28,M,Mumbai,T30,Moderate,Verified,53.7,Retired,False,2019-03-16
INV01555,53,M,Varanasi,B30,Aggressive,Verified,22.3,Self-Employed,True,2020-10-03
INV01556,31,F,Meerut,B30,Conservative,Verified,65.5,Self-Employed,True,2020-11-09
INV01557,27,F,Bhopal,B30,Moderate,Verified,37.6,Self-Employed,False,2018-11-13
INV01558,42,M,Kolkata,T30,Aggressive,Verified,24.4,Student,True,2024-12-05
INV01559,51,M,Rajkot,B30,Moderate,Verified,45.3,Retired,True,2018-09-08
INV01560,54,F,Mumbai,T30,Moderate,Verified,52.3,Retired,True,2024-10-06
