txn_id,investor_id,fund_id,txn_date,txn_type,amount,units,nav_at_txn,city,city_tier,age,gender,kyc_status,risk_profile,folio_no,kyc_valid,txn_month
TXN0000176,INV01762,F007,2025-10-23,Sip,1000.0,19.5504,51.1498,Surat,T30,50,M,Verified,Aggressive,FOLIO519144,True,2025-10
TXN0000177,INV00612,F005,2025-06-02,Sip,500.0,11.6496,42.9199,Mysuru,B30,53,M,Verified,Conservative,FOLIO550938,True,2025-06
TXN0000178,INV00880,F004,2023-07-03,Sip,500.0,3.3638,148.6414,Visakhapatnam,B30,45,F,Verified,Moderate,FOLIO473931,True,2023-07
TXN0000179,INV00507,F007,2026-03-17,Lumpsum,336660.37,2614.4428,128.7695,Kochi,B30,42,M,Verified,Aggressive,FOLIO354282,True,2026-03
TXN0000180,INV00567,F010,2025-01-31,Lumpsum,183458.98,1431.6203,128.1478,Surat,T30,39,F,Verified,Conservative,FOLIO473514,True,2025-01
TXN0000181,INV00829,F002,2023-11-17,Lumpsum,498653.01,2537.0426,196.5489,Surat,T30,57,M,Verified,Moderate,FOLIO953618,True,2023-11
TXN0000182,INV00681,F010,2022-05-16,Sip,3000.0,15.5857,192.4841,Coimbatore,B30,45,F,Verified,Conservative,FOLIO358251,True,2022-05
TXN0000183,INV01787,F009,2022-05-05,Lumpsum,211195.06,3150.8578,67.0278,Lucknow,B30,44,F,Verified,Moderate,FOLIO920779,True,2022-05
TXN0000184,INV00757,F004,2023-05-26,Sip,5000.0,35.0596,142.6143,Ranchi,B30,46,M,Verified,Conservative,FOLIO562979,True,2023-05
TXN0000185,INV01593,F005,2026-04-16,Sip,10000.0,142.0892,70.3783,Chennai,T30,62,F,Verified,Conservative,FOLIO318500,True,2026-04
TXN0000186,INV01150,F010,2025-12-02,Lumpsum,463337.01,13554.3876,34.1835,Bhopal,B30,27,M,Verified,Conservative,FOLIO903075,True,2025-12
TXN0000187,INV01181,F009,2023-11-26,Stp,16255.5,335.2748,48.4841,Visakhapatnam,B30,30,M,Verified,Conservative,FOLIO891652,True,2023-11
TXN0000188,INV00796,F008,2025-04-28,Sip,500.0,6.7237,74.3638,Bhopal,B30,59,M,Verified,Aggressive,FOLIO772088,True,2025-04
TXN0000189,INV00938,F007,2023-02-07,Stp,55158.18,1047.1405,52.6751,Nagpur,B30,36,M,Pending,Aggressive,FOLIO791377,True,2023-02
TXN0000190,INV00587,F007,2025-01-28,Sip,10000.0,109.24,91.5416,Ludhiana,B30,27,M,Verified,Conservative,FOLIO127403,True,2025-01
TXN0000191,INV00846,F002,2024-03-16,Stp,15564.38,132.5234,117.4463,Kolkata,T30,32,M,Pending,Aggressive,FOLIO347845,True,2024-03
TXN0000192,INV01262,F010,2026-03-21,Redemption,109729.42,813.5224,134.8819,Agra,B30,32,M,Verified,Conservative,FOLIO471704,True,2026-03
TXN0000193,INV01763,F004,2025-10-11,Redemption,17577.18,207.2933,84.7938,Mysuru,B30,38,M,Verified,Aggressive,FOLIO787633,True,2025-10
TXN0000194,INV00403,F008,2022-07-01,Sip,500.0,4.787,104.4496,Bhopal,B30,47,M,Verified,Moderate,FOLIO237152,True,2022-07
TXN0000195,INV00778,F001,2024-08-23,Lumpsum,388632.69,2476.6188,156.9207,Pune,T30,57,F,Verified,Aggressive,FOLIO387173,True,2024-08
TXN0000196,INV01099,F010,2024-05-17,Redemption,191826.25,1055.5631,181.7288,Kochi,B30,58,F,Verified,Moderate,INV01099_F010,True,2024-05
TXN0000197,INV01836,F003,2024-03-02,Stp,57810.24,1785.0005,32.3867,Ranchi,B30,41,M,Verified,Conservative,FOLIO399342,True,2024-03
TXN0000198,INV00816,F004,2025-04-27,Stp,78516.73,835.4257,93.9841,Bhopal,B30,59,F,Verified,Aggressive,FOLIO773651,True,2025-04
TXN0000199,INV00570,F003,2026-03-14,Lumpsum,416517.08,10098.5887,41.2451,Jaipur,T30,38,F,Verified,Aggressive,FOLIO410942,True,2026-03
TXN0000200,INV00706,F007,2023-02-25,Redemption,39059.73,1272.7971,30.6881,Amritsar,B30,55,F,Verified,Aggressive,FOLIO713500,True,2023-02
TXN0000201,INV01763,F010,2025-07-15,Redemption,3258.28,38.275,85.1282,Mysuru,B30,38,M,Verified,Aggressive,FOLIO630188,True,2025-07
TXN0000202,INV01734,F002,2025-09-29,Sip,10000.0,112.8844,88.5862,Kolkata,T30,64,F,Pending,Moderate,FOLIO853512,True,2025-09
TXN0000203,INV00599,F010,2024-07-31,Sip,3000.0,31.3203,95.7845,Agra,B30,24,F,Verified,Conservative,FOLIO531692,True,2024-07
TXN0000204,INV01397,F009,2023-04-05,Sip,1000.0,8.0635,124.0156,Lucknow,B30,23,M,Verified,Conservative,FOLIO508556,True,2023-04
TXN0000205,INV00221,F003,2023-12-18,Stp,57550.7,1822.2725,31.5818,Nashik,B30,52,M,Verified,Moderate,FOLIO358891,True,2023-12
TXN0000206,INV01163,F010,2023-07-12,Stp,4354.85,28.4024,153.3268,Indore,B30,50,F,Verified,Conservative,FOLIO342875,True,2023-07
TXN0000207,INV00558,F005,2023-03-18,Lumpsum,334612.36,1988.0264,168.3138,Kochi,B30,37,M,Verified,Moderate,FOLIO315082,True,2023-03
TXN0000208,INV01960,F005,2024-12-28,Stp,28863.24,172.9895,166.8497,Ludhiana,B30,56,F,Pending,Aggressive,FOLIO824938,True,2024-12
TXN0000209,INV00544,F002,2026-01-31,Sip,500.0,2.8679,174.3436,Vadodara,B30,22,M,Verified,Moderate,FOLIO327027,True,2026-01
TXN0000210,INV00078,F002,2023-05-30,Redemption,19137.04,222.2994,86.0868,Ahmedabad,T30,22,F,Verified,Conservative,FOLIO706435,True,2023-05
TXN0000211,INV01341,F010,2025-09-19,Lumpsum,386971.24,20327.8322,19.0365,Patna,B30,65,F,Verified,Aggressive,FOLIO269397,True,2025-09
TXN0000212,INV01831,F001,2022-11-05,Lumpsum,416242.88,4662.5564,89.2735,Ranchi,B30,54,F,Verified,Moderate,FOLIO224853,True,2022-11
TXN0000213,INV00828,F009,2022-03-09,Stp,8163.02,63.7933,127.9605,Amritsar,B30,34,F,Verified,Moderate,FOLIO406161,True,2022-03
TXN0000214,INV00296,F002,2026-04-26,Sip,5000.0,27.7607,180.1107,Amritsar,B30,56,F,Pending,Conservative,FOLIO417051,True,2026-04
TXN0000215,INV01134,F005,2022-11-16,Switch,21743.46,457.5496,47.5215,Ahmedabad,T30,58,F,Verified,Moderate,FOLIO829136,True,2022-11
TXN0000216,INV00980,F010,2025-10-06,Sip,5000.0,172.7654,28.941,Guwahati,B30,26,F,Verified,Moderate,FOLIO500721,True,2025-10
TXN0000217,INV00121,F002,2023-10-26,Stp,10789.32,75.2608,143.3591,Lucknow,B30,25,F,Verified,Moderate,FOLIO619582,True,2023-10
TXN0000218,INV00238,F004,2022-10-04,Stp,10678.35,76.5196,139.5505,Chennai,T30,22,F,Verified,Conservative,FOLIO956595,True,2022-10
TXN0000219,INV00034,F003,2023-09-14,Redemption,134132.37,12398.3799,10.8185,Lucknow,B30,57,F,Verified,Conservative,FOLIO646050,True,2023-09
TXN0000220,INV01138,F002,2023-08-16,Sip,1000.0,5.8937,169.6727,Chennai,T30,22,F,Verified,Conservative,FOLIO762700,True,2023-08
TXN0000221,INV00613,F006,2022-10-07,Redemption,186843.44,7699.8817,24.2658,Nagpur,B30,29,M,Verified,Moderate,FOLIO323479,True,2022-10
TXN0000222,INV01987,F007,2024-09-02,Redemption,74331.98,903.1038,82.3072,Kochi,B30,50,M,Pending,Conservative,FOLIO296631,True,2024-09
TXN0000223,INV01240,F002,2023-05-05,Lumpsum,482171.9,28153.142,17.1268,Rajkot,B30,65,M,Verified,Conservative,FOLIO416319,True,2023-05
TXN0000224,INV01259,F002,2025-09-08,Switch,13089.31,109.3116,119.7431,Ranchi,B30,24,F,Verified,Conservative,FOLIO361623,True,2025-09
TXN0000225,INV01314,F003,2022-09-01,Sip,500.0,20.4368,24.4657,Mysuru,B30,60,F,Verified,Aggressive,FOLIO451813,True,2022-09
TXN0000226,INV00447,F006,2022-04-16,Sip,10000.0,108.3012,92.3351,Surat,T30,38,M,Rejected,Aggressive,FOLIO507409,False,2022-04
TXN0000227,INV00137,F007,2025-01-27,Sip,2000.0,27.0067,74.0557,Delhi,T30,32,F,Verified,Moderate,FOLIO284025,True,2025-01
TXN0000228,INV01552,F008,2026-02-23,Sip,500.0,48.1549,10.3832,Nashik,B30,41,M,Rejected,Conservative,FOLIO396742,False,2026-02
TXN0000229,INV00997,F002,2025-12-20,Lumpsum,273687.73,1901.8049,143.9095,Jaipur,T30,35,F,Verified,Aggressive,FOLIO651248,True,2025-12
TXN0000230,INV01874,F006,2024-05-22,Sip,2000.0,18.82,106.2699,Indore,B30,47,F,Verified,Conservative,FOLIO726927,True,2024-05
TXN0000231,INV00453,F001,2022-03-04,Sip,5000.0,25.2299,198.1776,Guwahati,B30,54,M,Verified,Conservative,FOLIO457284,True,2022-03
TXN0000232,INV00887,F008,2023-12-14,Redemption,183485.89,3702.345,49.5594,Kochi,B30,25,F,Verified,Moderate,FOLIO629390,True,2023-12
TXN0000233,INV00607,F003,2023-01-13,Sip,10000.0,378.4985,26.4202,Ludhiana,B30,43,M,Verified,Aggressive,FOLIO523842,True,2023-01
TXN0000234,INV00273,F006,2024-04-09,Sip,2000.0,24.1755,82.7284,Ranchi,B30,59,F,Verified,Conservative,INV00273_F006,True,2024-04
TXN0000235,INV00047,F001,2022-06-19,Sip,10000.0,54.058,184.9865,Amritsar,B30,36,M,Verified,Moderate,FOLIO333289,True,2022-06
TXN0000236,INV00011,F007,2024-11-08,Lumpsum,480704.11,2768.7503,173.6177,Meerut,B30,36,M,Verified,Moderate,FOLIO925704,True,2024-11
TXN0000237,INV01435,F009,2024-06-30,Stp,11158.13,1016.3953,10.9781,Nashik,B30,34,M,Rejected,Aggressive,FOLIO952210,False,2024-06
TXN0000238,INV00844,F007,2025-01-13,Lumpsum,337796.33,1708.006,197.7723,Visakhapatnam,B30,63,M,Verified,Moderate,FOLIO205162,True,2025-01
TXN0000239,INV00996,F003,2025-01-03,Sip,3000.0,34.3044,87.4523,Rajkot,B30,29,M,Rejected,Moderate,FOLIO855095,False,2025-01
TXN0000240,INV00228,F002,2023-12-21,Redemption,132260.58,3613.5459,36.6013,Delhi,T30,49,M,Verified,Aggressive,FOLIO255276,True,2023-12
TXN0000241,INV00371,F003,2025-02-12,Sip,500.0,4.4703,111.8493,Rajkot,B30,32,M,Verified,Aggressive,FOLIO263100,True,2025-02
TXN0000242,INV01078,F004,2024-01-04,Switch,59514.47,895.4871,66.4604,Indore,B30,37,M,Verified,Aggressive,INV01078_F004,True,2024-01
TXN0000243,INV00189,F001,2026-01-27,Stp,27529.68,220.2119,125.0145,Patna,B30,29,F,Verified,Aggressive,FOLIO491145,True,2026-01
TXN0000244,INV01823,F002,2025-12-13,Sip,1000.0,13.1691,75.9353,Ahmedabad,T30,45,F,Verified,Moderate,FOLIO994428,True,2025-12
TXN0000245,INV01937,F006,2023-02-02,Sip,3000.0,16.1072,186.2521,Bhopal,B30,27,M,Verified,Conservative,FOLIO774369,True,2023-02
TXN0000246,INV01087,F010,2022-09-26,Redemption,2523.5,13.5235,186.6011,Jaipur,T30,58,M,Pending,Conservative,FOLIO770623,True,2022-09
TXN0000247,INV01435,F006,2024-09-29,Lumpsum,25262.76,163.786,154.2425,Nashik,B30,34,M,Rejected,Aggressive,FOLIO130629,False,2024-09
TXN0000248,INV00262,F009,2022-02-05,Redemption,5722.2,85.3813,67.0194,Mysuru,B30,34,F,Verified,Aggressive,FOLIO846895,True,2022-02
TXN0000249,INV01932,F006,2023-05-12,Sip,5000.0,68.2556,73.2541,Visakhapatnam,B30,41,F,Verified,Moderate,FOLIO924855,True,2023-05
TXN0000250,INV01561,F009,2026-04-08,Redemption,186037.15,3105.742,59.901,Lucknow,B30,44,F,Pending,Conservative,FOLIO529906,True,2026-04
TXN0000251,INV01639,F008,2023-08-13,Stp,63252.0,551.8673,114.6145,Hyderabad,T30,40,F,Verified,Moderate,FOLIO772723,True,2023-08
TXN0000252,INV01045,F009,2025-06-03,Sip,3000.0,57.4906,52.1824,Delhi,T30,24,M,Verified,Conservative,FOLIO686411,True,2025-06
TXN0000253,INV01316,F001,2025-10-11,Switch,47001.26,387.848,121.1847,Jaipur,T30,58,M,Rejected,Moderate,FOLIO252996,False,2025-10
TXN0000254,INV00200,F004,2026-08-15,Lumpsum,364065.75,2484.1126,146.5577,Varanasi,B30,34,M,Verified,Conservative,FOLIO351187,True,2026-08
TXN0000255,INV01684,F007,2025-05-06,Lumpsum,162873.57,2229.0867,73.0674,Meerut,B30,26,F,Pending,Moderate,FOLIO461214,True,2025-05
TXN0000256,INV01874,F008,2026-05-26,Sip,5000.0,73.3658,68.1516,Indore,B30,47,F,Verified,Conservative,FOLIO671192,True,2026-05
TXN0000257,INV01556,F005,2023-01-18,Lumpsum,369602.53,2193.7217,168.482,Meerut,B30,31,F,Verified,Conservative,FOLIO550809,True,2023-01
TXN0000258,INV01161,F001,2025-11-13,Sip,1000.0,9.194,108.7666,Hyderabad,T30,58,F,Verified,Moderate,FOLIO549997,True,2025-11
TXN0000259,INV00031,F007,2022-05-17,Stp,39462.22,439.0939,89.8719,Varanasi,B30,37,F,Verified,Moderate,FOLIO574320,True,2022-05
TXN0000260,INV01549,F005,2024-01-31,Sip,500.0,19.4032,25.7689,Hyderabad,T30,23,F,Verified,Aggressive,FOLIO565734,True,2024-01
TXN0000261,INV00849,F002,2023-04-02,Sip,5000.0,216.1573,23.1313,Chennai,T30,57,F,Verified,Aggressive,FOLIO678643,True,2023-04
TXN0000262,INV00120,F003,2024-01-03,Sip,500.0,4.6605,107.2846,Patna,B30,54,F,Rejected,Moderate,FOLIO858000,False,2024-01
TXN0000263,INV00817,F010,2025-06-11,Sip,5000.0,29.1908,171.2868,Delhi,T30,22,M,Verified,Aggressive,FOLIO415929,True,2025-06
TXN0000264,INV00942,F008,2023-01-05,Sip,500.0,4.5051,110.9853,Mysuru,B30,49,F,Verified,Conservative,FOLIO352065,True,2023-01
TXN0000265,INV01524,F003,2023-05-29,Sip,2000.0,18.6334,107.3341,Pune,T30,62,F,Verified,Aggressive,FOLIO387211,True,2023-05
TXN0000266,INV00164,F008,2025-12-23,Sip,500.0,3.4053,146.8299,Ranchi,B30,45,F,Verified,Aggressive,FOLIO517669,True,2025-12
TXN0000267,INV01230,F002,2023-11-02,Lumpsum,161086.02,2535.1972,63.5398,Vadodara,B30,28,M,Verified,Aggressive,FOLIO130192,True,2023-11
TXN0000268,INV00787,F003,2026-09-05,Lumpsum,405451.41,31577.7093,12.8398,Coimbatore,B30,26,F,Rejected,Moderate,FOLIO486843,False,2026-09
TXN0000269,INV00927,F001,2023-05-05,Switch,22076.6,163.6999,134.8602,Nagpur,B30,46,M,Verified,Moderate,FOLIO454352,True,2023-05
TXN0000270,INV01384,F010,2023-08-20,Sip,1000.0,5.8418,171.1801,Ludhiana,B30,43,F,Pending,Moderate,FOLIO663945,True,2023-08
TXN0000271,INV01888,F003,2024-12-11,Sip,500.0,7.9225,63.1114,Meerut,B30,41,M,Verified,Moderate,FOLIO246613,True,2024-12
TXN0000272,INV01240,F007,2024-03-14,Sip,10000.0,78.5701,127.2749,Rajkot,B30,65,M,Verified,Conservative,FOLIO265603,True,2024-03
TXN0000273,INV00204,F008,2023-08-29,Switch,60423.64,360.6265,167.5519,Chennai,T30,60,M,Verified,Aggressive,FOLIO191239,True,2023-08
TXN0000274,INV00835,F008,2025-01-14,Redemption,36189.86,1108.3349,32.6525,Meerut,B30,26,F,Verified,Moderate,FOLIO719016,True,2025-01
TXN0000275,INV00361,F007,2024-02-23,Lumpsum,240045.33,1211.1367,198.1984,Mumbai,T30,23,M,Verified,Moderate,INV00361_F007,True,2024-02
TXN0000276,INV00454,F003,2026-08-06,Sip,500.0,2.5704,194.5223,Rajkot,B30,32,M,Pending,Moderate,FOLIO341831,True,2026-08
TXN0000277,INV01201,F003,2024-10-21,Sip,5000.0,31.5966,158.2449,Agra,B30,61,F,Verified,Aggressive,FOLIO107958,True,2024-10
TXN0000278,INV00379,F003,2022-04-03,Sip,10000.0,82.5373,121.1573,Pune,T30,25,M,Verified,Moderate,FOLIO350986,True,2022-04
TXN0000279,INV01317,F004,2023-03-10,Sip,1000.0,9.7099,102.9877,Guwahati,B30,40,F,Verified,Moderate,FOLIO733028,True,2023-03
TXN0000280,INV00127,F001,2022-04-30,Lumpsum,95984.53,796.3157,120.5358,Delhi,T30,49,F,Verified,Moderate,FOLIO204280,True,2022-04
TXN0000281,INV00772,F003,2023-01-13,Redemption,75938.01,518.6707,146.4089,Ranchi,B30,51,F,Verified,Aggressive,FOLIO616139,True,2023-01
TXN0000282,INV00132,F009,2026-02-24,Sip,5000.0,72.7486,68.7298,Mysuru,B30,46,M,Verified,Conservative,FOLIO707510,True,2026-02
TXN0000283,INV01274,F003,2023-04-10,Sip,2000.0,13.5024,148.1218,Nagpur,B30,60,M,Verified,Aggressive,FOLIO243357,True,2023-04
TXN0000284,INV01522,F004,2022-06-19,Switch,65438.07,660.6077,99.0574,Patna,B30,27,F,Verified,Aggressive,FOLIO660437,True,2022-06
TXN0000285,INV01574,F002,2023-08-07,Sip,2000.0,21.3203,93.8073,Bhubaneswar,B30,61,F,Verified,Conservative,FOLIO356967,True,2023-08
TXN0000286,INV00910,F001,2026-05-22,Stp,61878.94,326.4581,189.5463,Ahmedabad,T30,64,M,Verified,Conservative,FOLIO810598,True,2026-05
TXN0000287,INV01259,F002,2022-06-14,Lumpsum,487147.29,5335.5273,91.3026,Ranchi,B30,24,F,Verified,Conservative,FOLIO548802,True,2022-06
TXN0000288,INV00697,F001,2023-12-07,Sip,3000.0,22.5328,133.1392,Rajkot,B30,61,F,Verified,Moderate,FOLIO170146,True,2023-12
TXN0000289,INV00257,F001,2026-05-25,Lumpsum,279118.29,1680.8309,166.0597,Jaipur,T30,37,M,Verified,Aggressive,FOLIO599950,True,2026-05
TXN0000290,INV01122,F001,2024-04-13,Lumpsum,399591.02,3103.8597,128.74,Mysuru,B30,63,F,Verified,Conservative,FOLIO357851,True,2024-04
TXN0000291,INV00142,F002,2024-03-11,Lumpsum,275811.76,1481.2775,186.1986,Bengaluru,T30,51,F,Verified,Conservative,FOLIO759763,True,2024-03
TXN0000292,INV01692,F008,2025-07-19,Sip,2000.0,35.2397,56.7542,Mysuru,B30,24,F,Verified,Moderate,FOLIO817179,True,2025-07
TXN0000293,INV00996,F002,2025-01-09,Sip,1000.0,42.3615,23.6063,Rajkot,B30,29,M,Rejected,Moderate,FOLIO958506,False,2025-01
TXN0000294,INV01303,F009,2026-01-15,Sip,5000.0,62.617,79.8505,Chennai,T30,24,M,Verified,Moderate,FOLIO622170,True,2026-01
TXN0000295,INV00172,F002,2023-08-09,Redemption,121648.53,2611.1909,46.5874,Ahmedabad,T30,50,F,Pending,Moderate,FOLIO882717,True,2023-08
TXN0000296,INV00502,F008,2026-08-28,Sip,1000.0,8.4558,118.262,Mysuru,B30,32,F,Verified,Aggressive,FOLIO830742,True,2026-08
TXN0000297,INV00305,F004,2025-12-10,Lumpsum,107553.64,1812.6787,59.3341,Bengaluru,T30,55,M,Verified,Aggressive,FOLIO790702,True,2025-12
TXN0000298,INV01283,F009,2024-02-18,Sip,1000.0,29.3308,34.0939,Kolkata,T30,65,M,Verified,Aggressive,FOLIO661378,True,2024-02
TXN0000299,INV01462,F005,2022-07-31,Lumpsum,279103.38,1719.9407,162.275,Pune,T30,25,F,Verified,Conservative,FOLIO459135,True,2022-07
TXN0000300,INV01168,F002,2023-11-30,Redemption,183950.63,5040.075,36.4976,Kolkata,T30,50,F,Pending,Aggressive,FOLIO916781,True,2023-11
TXN0000301,INV00563,F001,2026-07-27,Sip,2000.0,48.6656,41.0968,Kolkata,T30,28,F,Verified,Moderate,FOLIO407061,True,2026-07
TXN0000302,INV00377,F007,2024-06-30,Redemption,175488.05,999.4429,175.5859,Bhopal,B30,49,M,Verified,Aggressive,FOLIO944609,True,2024-06
TXN0000303,INV00296,F008,2023-01-10,Switch,32276.35,426.761,75.631,Amritsar,B30,56,F,Pending,Conservative,FOLIO360998,True,2023-01
TXN0000304,INV01002,F006,2025-10-09,Sip,3000.0,23.6999,126.5828,Rajkot,B30,27,F,Verified,Moderate,FOLIO372816,True,2025-10
TXN0000305,INV01084,F008,2024-11-13,Sip,3000.0,74.3474,40.3511,Coimbatore,B30,40,F,Verified,Conservative,FOLIO941135,True,2024-11
TXN0000306,INV01184,F005,2025-12-21,Sip,500.0,35.4127,14.1192,Varanasi,B30,25,F,Verified,Aggressive,FOLIO244797,True,2025-12
TXN0000307,INV00645,F001,2024-04-26,Lumpsum,485493.86,5420.0757,89.5733,Bhopal,B30,60,F,Verified,Moderate,FOLIO450017,True,2024-04
TXN0000308,INV01759,F002,2022-10-20,Redemption,11793.09,130.8551,90.1233,Kolkata,T30,33,F,Verified,Conservative,FOLIO569038,True,2022-10
TXN0000309,INV01794,F007,2025-12-27,Lumpsum,300652.14,5570.8449,53.9689,Mumbai,T30,27,F,Verified,Aggressive,FOLIO122843,True,2025-12
TXN0000310,INV01258,F008,2025-04-11,Stp,26482.66,149.8788,176.6938,Kochi,B30,47,M,Verified,Conservative,FOLIO176492,True,2025-04
TXN0000311,INV00269,F010,2022-08-14,Sip,10000.0,124.1663,80.5372,Vadodara,B30,26,M,Rejected,Aggressive,INV00269_F010,False,2022-08
TXN0000312,INV00302,F004,2023-08-23,Redemption,92832.35,471.3414,196.9535,Bengaluru,T30,43,M,Verified,Moderate,FOLIO996114,True,2023-08
TXN0000313,INV01433,F001,2023-08-11,Redemption,194520.68,1319.8803,147.3775,Bhubaneswar,B30,37,F,Verified,Aggressive,FOLIO243592,True,2023-08
TXN0000314,INV00766,F002,2024-11-30,Sip,10000.0,503.3089,19.8685,Bhubaneswar,B30,59,F,Verified,Aggressive,FOLIO341359,True,2024-11
TXN0000315,INV01331,F010,2024-12-20,Sip,2000.0,20.8271,96.0287,Surat,T30,56,F,Verified,Aggressive,FOLIO251014,True,2024-12
TXN0000316,INV01586,F004,2023-01-31,Sip,10000.0,56.3832,177.3578,Chennai,T30,63,F,Rejected,Conservative,FOLIO694947,False,2023-01
TXN0000317,INV01431,F005,2023-10-11,Sip,3000.0,29.1928,102.7651,Coimbatore,B30,56,F,Verified,Aggressive,FOLIO566896,True,2023-10
TXN0000318,INV00025,F007,2023-02-08,Sip,1000.0,7.2742,137.4722,Bhopal,B30,64,M,Pending,Aggressive,FOLIO921898,True,2023-02
TXN0000319,INV01655,F009,2024-05-23,Sip,500.0,21.9307,22.7991,Bengaluru,T30,35,F,Verified,Conservative,FOLIO932333,True,2024-05
TXN0000320,INV01691,F003,2022-02-25,Redemption,168361.3,938.705,179.3549,Ahmedabad,T30,57,M,Verified,Aggressive,FOLIO643154,True,2022-02
TXN0000321,INV00599,F009,2023-07-04,Sip,2000.0,12.7458,156.9144,Agra,B30,24,F,Verified,Conservative,FOLIO313427,True,2023-07
TXN0000322,INV00420,F004,2024-05-16,Redemption,135463.32,1644.0746,82.3949,Amritsar,B30,41,F,Pending,Aggressive,FOLIO634258,True,2024-05
TXN0000323,INV00341,F009,2025-05-24,Sip,10000.0,66.3955,150.6126,Rajkot,B30,46,F,Verified,Aggressive,FOLIO316893,True,2025-05
TXN0000324,INV00781,F001,2023-11-19,Lumpsum,130331.31,707.1795,184.2974,Ahmedabad,T30,24,F,Verified,Moderate,FOLIO728510,True,2023-11
TXN0000325,INV00273,F001,2025-02-25,Switch,91805.46,1452.9162,63.187,Ranchi,B30,59,F,Verified,Conservative,FOLIO154524,True,2025-02
TXN0000326,INV00233,F004,2022-10-26,Sip,2000.0,12.8963,155.0832,Vadodara,B30,38,M,Verified,Aggressive,FOLIO691318,True,2022-10
TXN0000327,INV01906,F004,2024-02-06,Sip,10000.0,51.511,194.1333,Bhubaneswar,B30,53,F,Verified,Aggressive,FOLIO181207,True,2024-02
TXN0000328,INV00222,F006,2023-08-21,Sip,3000.0,39.7107,75.5464,Lucknow,B30,56,M,Verified,Moderate,FOLIO850146,True,2023-08
TXN0000329,INV01416,F001,2025-01-12,Redemption,44130.69,402.8533,109.5453,Mumbai,T30,32,F,Verified,Aggressive,FOLIO769958,True,2025-01
TXN0000330,INV01552,F001,2023-08-09,Sip,500.0,23.1078,21.6377,Nashik,B30,41,M,Rejected,Conservative,FOLIO353745,False,2023-08
TXN0000331,INV00131,F006,2024-04-10,Sip,5000.0,67.036,74.5868,Visakhapatnam,B30,32,F,Verified,Conservative,FOLIO974132,True,2024-04
TXN0000332,INV00677,F004,2024-12-05,Lumpsum,55998.77,519.1811,107.8598,Coimbatore,B30,62,F,Verified,Aggressive,FOLIO425367,True,2024-12
TXN0000333,INV00939,F006,2023-12-23,Lumpsum,102557.07,797.1887,128.6484,Surat,T30,65,F,Verified,Moderate,INV00939_F006,True,2023-12
TXN0000334,INV01889,F007,2024-11-23,Redemption,76905.2,809.5118,95.002,Bhubaneswar,B30,49,F,Verified,Aggressive,FOLIO955262,True,2024-11
TXN0000335,INV00924,F009,2023-06-22,Sip,5000.0,292.9401,17.0683,Guwahati,B30,30,M,Verified,Aggressive,FOLIO928699,True,2023-06
TXN0000336,INV01868,F002,2024-04-09,Redemption,105895.94,911.6122,116.1634,Kochi,B30,33,F,Verified,Moderate,FOLIO607230,True,2024-04
TXN0000337,INV01438,F002,2024-06-11,Sip,2000.0,18.5131,108.0316,Pune,T30,59,M,Verified,Aggressive,FOLIO937637,True,2024-06
TXN0000338,INV01060,F007,2022-08-20,Sip,5000.0,50.3503,99.3043,Ahmedabad,T30,49,F,Verified,Conservative,FOLIO559843,True,2022-08
TXN0000339,INV00730,F010,2026-02-16,Stp,20994.5,438.764,47.8492,Amritsar,B30,52,F,Verified,Conservative,FOLIO599636,True,2026-02
TXN0000340,INV01782,F001,2026-01-13,Sip,500.0,6.8269,73.2397,Bengaluru,T30,50,F,Verified,Aggressive,FOLIO317453,True,2026-01
TXN0000341,INV00768,F004,2023-06-08,Sip,5000.0,220.0217,22.725,Coimbatore,B30,33,F,Verified,Conservative,FOLIO443040,True,2023-06
TXN0000342,INV00901,F003,2025-01-22,Sip,2000.0,10.4793,190.8524,Guwahati,B30,30,M,Pending,Moderate,FOLIO706603,True,2025-01
TXN0000343,INV01344,F010,2026-04-27,Stp,17146.35,425.9725,40.2522,Coimbatore,B30,42,F,Verified,Moderate,FOLIO248925,True,2026-04
TXN0000344,INV00194,F008,2026-05-10,Stp,34179.96,1874.9573,18.2297,Kolkata,T30,55,M,Rejected,Moderate,FOLIO665629,False,2026-05
TXN0000345,INV01668,F005,2024-05-21,Sip,3000.0,24.0186,124.9032,Varanasi,B30,38,M,Pending,Moderate,FOLIO954366,True,2024-05
TXN0000346,INV01792,F004,2022-01-14,Sip,5000.0,66.8585,74.7848,Delhi,T30,39,F,Verified,Conservative,FOLIO965842,True,2022-01
TXN0000347,INV00947,F003,2024-09-07,Stp,43569.75,374.2033,116.4334,Chennai,T30,27,F,Verified,Conservative,FOLIO367435,True,2024-09
